t,x,y,z,accuracy
1487862138.493,-11.16485595703125,5.096435546875,-31.890869140625,3.0
1487862138.51,-9.7869873046875,4.54254150390625,-32.69500732421875,3.0
1487862138.527,-10.63995361328125,4.25567626953125,-32.83233642578125,3.0
1487862138.5440001,-11.80419921875,3.86505126953125,-33.0230712890625,3.0
1487862138.561,-11.47003173828125,2.17437744140625,-32.69500732421875,3.0
1487862138.5770001,-11.3006591796875,1.324462890625,-32.53173828125,3.0
1487862138.594,-9.9273681640625,1.17034912109375,-33.2733154296875,3.0
1487862138.611,-9.808349609375,1.2054443359375,-33.349609375,3.0
1487862138.628,-10.45989990234375,2.84881591796875,-33.349609375,3.0
1487862138.644,-10.50567626953125,2.801513671875,-33.57086181640625,3.0
1487862138.661,-10.62774658203125,2.679443359375,-34.16748046875,3.0
1487862138.678,-9.67864990234375,3.80859375,-34.2498779296875,3.0
1487862138.695,-8.77838134765625,4.88128662109375,-34.33074951171875,3.0
1487862138.7120001,-9.91973876953125,4.75311279296875,-32.9742431640625,3.0
1487862138.728,-10.29205322265625,4.7119140625,-32.53173828125,3.0
1487862138.7450001,-9.45587158203125,5.21697998046875,-32.6934814453125,3.0
1487862138.762,-9.7503662109375,5.47943115234375,-32.7911376953125,3.0
1487862138.779,-11.97357177734375,7.42034912109375,-33.51287841796875,3.0
1487862138.796,-11.73248291015625,7.66448974609375,-33.0413818359375,3.0
1487862138.812,-11.3006591796875,8.09783935546875,-32.2052001953125,3.0
1487862138.829,-11.09771728515625,9.73052978515625,-32.9925537109375,3.0
1487862138.846,-10.96343994140625,10.80780029296875,-33.51287841796875,3.0
1487862138.863,-10.82305908203125,11.5234375,-33.09783935546875,3.0
1487862138.879,-10.79559326171875,11.6546630859375,-33.0230712890625,3.0
1487862138.8960001,-14.6636962890625,14.8712158203125,-29.9163818359375,3.0
1487862138.913,-14.80560302734375,15.01312255859375,-29.9163818359375,3.0
1487862138.93,-15.33660888671875,15.5487060546875,-29.9163818359375,3.0
1487862138.947,-14.35089111328125,15.31829833984375,-30.28411865234375,3.0
1487862138.963,-13.1500244140625,15.04058837890625,-30.7342529296875,3.0
1487862138.98,-13.61846923828125,14.569091796875,-31.18743896484375,3.0
1487862138.997,-13.82293701171875,14.36309814453125,-31.3873291015625,3.0
1487862139.014,-13.665771484375,10.3973388671875,-30.92803955078125,3.0
1487862139.0310001,-13.65509033203125,10.089111328125,-30.9356689453125,3.0
1487862139.047,-13.65509033203125,9.45281982421875,-31.55059814453125,3.0
1487862139.0640001,-13.909912109375,9.19647216796875,-32.09381103515625,3.0
1487862139.081,-14.495849609375,8.60595703125,-33.349609375,3.0
1487862139.098,-14.312744140625,8.7890625,-32.63702392578125,3.0
1487862139.114,-14.15863037109375,8.9447021484375,-32.04193115234375,3.0
1487862139.131,-14.02740478515625,6.9488525390625,-31.9122314453125,3.0
1487862139.148,-13.99078369140625,6.40411376953125,-31.878662109375,3.0
1487862139.165,-14.15863037109375,4.88128662109375,-33.0230712890625,3.0
1487862139.182,-14.031982421875,4.5989990234375,-33.19549560546875,3.0
1487862139.198,-13.31787109375,3.0181884765625,-34.16748046875,3.0
1487862139.215,-12.92266845703125,3.28369140625,-33.3953857421875,3.0
1487862139.232,-12.30926513671875,3.6956787109375,-32.2052001953125,3.0
1487862139.249,-11.98883056640625,2.94036865234375,-33.34808349609375,3.0
1487862139.266,-11.80419921875,2.51007080078125,-34.002685546875,3.0
1487862139.282,-12.1002197265625,3.69873046875,-33.14208984375,3.0
1487862139.299,-12.14141845703125,3.86505126953125,-33.0230712890625,3.0
1487862139.316,-11.6363525390625,3.35693359375,-33.18634033203125,3.0
1487862139.333,-11.51580810546875,3.80401611328125,-33.3038330078125,3.0
1487862139.349,-11.1328125,5.22003173828125,-33.6761474609375,3.0
1487862139.366,-11.2152099609375,5.79071044921875,-33.91265869140625,3.0
1487862139.3830001,-11.3006591796875,6.40411376953125,-34.16748046875,3.0
1487862139.4,-11.18011474609375,6.52618408203125,-33.8104248046875,3.0
1487862139.417,-11.1328125,6.573486328125,-33.6761474609375,3.0
1487862139.433,-11.62109375,8.37554931640625,-33.20159912109375,3.0
1487862139.45,-11.57684326171875,8.6181640625,-33.24432373046875,3.0
1487862139.467,-10.96343994140625,10.46905517578125,-33.83941650390625,3.0
1487862139.484,-10.797119140625,11.42425537109375,-33.6761474609375,3.0
1487862139.5,-10.45989990234375,13.34686279296875,-33.349609375,3.0
1487862139.517,-10.16998291015625,14.22119140625,-32.3150634765625,3.0
1487862139.534,-9.954833984375,14.8712158203125,-31.55059814453125,3.0
1487862139.551,-11.328125,15.423583984375,-32.35015869140625,3.0
1487862139.568,-11.6363525390625,15.5487060546875,-32.53173828125,3.0
1487862139.584,-12.8143310546875,16.73431396484375,-32.69500732421875,3.0
1487862139.601,-12.96539306640625,16.27655029296875,-32.42950439453125,3.0
1487862139.618,-13.65509033203125,14.1937255859375,-31.22406005859375,3.0
1487862139.635,-13.58489990234375,13.83514404296875,-31.70623779296875,3.0
1487862139.652,-13.48724365234375,13.34686279296875,-32.36846923828125,3.0
1487862139.668,-12.7044677734375,12.78228759765625,-32.91168212890625,3.0
1487862139.685,-12.30926513671875,12.5,-33.18634033203125,3.0
1487862139.7020001,-10.9375,12.04071044921875,-33.92486572265625,3.0
1487862139.719,-10.8245849609375,11.96441650390625,-34.039306640625,3.0
1487862139.7350001,-11.80419921875,10.9771728515625,-35.31036376953125,3.0
1487862139.752,-11.85150146484375,10.92987060546875,-35.089111328125,3.0
1487862139.769,-11.97357177734375,10.80780029296875,-34.4940185546875,3.0
1487862139.786,-12.23297119140625,10.198974609375,-34.912109375,3.0
1487862139.803,-12.47711181640625,9.6221923828125,-35.31036376953125,3.0
1487862139.819,-12.60528564453125,8.21380615234375,-35.4339599609375,3.0
1487862139.836,-12.646484375,7.75909423828125,-35.47515869140625,3.0
1487862139.853,-11.97509765625,7.08160400390625,-35.47515869140625,3.0
1487862139.8700001,-11.93389892578125,7.08160400390625,-35.5133056640625,3.0
1487862139.887,-11.6363525390625,7.08160400390625,-35.80169677734375,3.0
1487862139.903,-10.906982421875,6.9580078125,-35.919189453125,3.0
1487862139.92,-9.619140625,6.74285888671875,-36.12823486328125,3.0
1487862139.937,-10.32867431640625,7.66143798828125,-35.63385009765625,3.0
1487862139.954,-10.79559326171875,8.2672119140625,-35.31036376953125,3.0
1487862139.97,-10.37139892578125,8.123779296875,-35.44921875,3.0
1487862139.987,-10.29205322265625,8.09783935546875,-35.47515869140625,3.0
1487862140.004,-9.954833984375,7.42034912109375,-35.80169677734375,3.0
1487862140.0210001,-9.954833984375,7.70111083984375,-35.86883544921875,3.0
1487862140.038,-9.954833984375,8.77532958984375,-36.12823486328125,3.0
1487862140.0540001,-10.3363037109375,8.85162353515625,-36.3494873046875,3.0
1487862140.071,-10.79559326171875,8.9447021484375,-36.61956787109375,3.0
1487862140.088,-10.09521484375,10.82611083984375,-35.25543212890625,3.0
1487862140.105,-9.7869873046875,11.6546630859375,-34.65728759765625,3.0
1487862140.122,-11.36322021484375,11.97052001953125,-34.96246337890625,3.0
1487862140.138,-11.3922119140625,12.1856689453125,-34.9456787109375,3.0
1487862140.155,-10.1226806640625,15.37933349609375,-34.33074951171875,3.0
1487862140.172,-10.88104248046875,15.93780517578125,-34.1827392578125,3.0
1487862140.1890001,-12.646484375,17.242431640625,-33.83941650390625,3.0
1487862140.205,-13.56048583984375,18.1610107421875,-33.48388671875,3.0
1487862140.2220001,-14.3280029296875,18.9361572265625,-33.18634033203125,3.0
1487862140.239,-14.7247314453125,18.536376953125,-32.54241943359375,3.0
1487862140.256,-14.83154296875,18.42803955078125,-32.36846923828125,3.0
1487862140.273,-13.65509033203125,16.56494140625,-32.8582763671875,3.0
1487862140.289,-13.88092041015625,16.4886474609375,-33.07647705078125,3.0
1487862140.306,-15.16876220703125,16.05682373046875,-34.33074951171875,3.0
1487862140.323,-14.77508544921875,15.12908935546875,-34.7137451171875,3.0
1487862140.34,-14.15863037109375,13.68560791015625,-35.31036376953125,3.0
1487862140.357,-14.58587646484375,13.04168701171875,-34.89532470703125,3.0
1487862140.3730001,-14.83154296875,12.66937255859375,-34.65728759765625,3.0
1487862140.39,-15.56854248046875,11.63177490234375,-33.0810546875,3.0
1487862140.407,-15.67230224609375,11.48529052734375,-32.8582763671875,3.0
1487862140.424,-14.1876220703125,10.27069091796875,-35.7421875,3.0
1487862140.44,-14.1876220703125,10.27069091796875,-35.7421875,3.0
1487862140.457,-15.33660888671875,9.11407470703125,-37.109375,3.0
1487862140.474,-14.5263671875,8.29620361328125,-36.7919921875,3.0
1487862140.491,-13.65509033203125,7.42034912109375,-36.45477294921875,3.0
1487862140.5080001,-13.1683349609375,7.91015625,-36.45477294921875,3.0
1487862140.524,-12.982177734375,8.09783935546875,-36.45477294921875,3.0
1487862140.5410001,-12.16888427734375,7.2784423828125,-37.87841796875,3.0
1487862140.558,-12.02392578125,7.3089599609375,-37.7838134765625,3.0
1487862140.575,-10.79559326171875,7.928466796875,-36.29150390625,3.0
1487862140.592,-10.79559326171875,8.82110595703125,-36.83013916015625,3.0
1487862140.608,-10.79559326171875,10.638427734375,-37.92724609375,3.0
1487862140.625,-10.50872802734375,9.5733642578125,-37.646484375,3.0
1487862140.642,-10.29205322265625,8.77532958984375,-37.4359130859375,3.0
1487862140.659,-11.25030517578125,9.4635009765625,-36.50360107421875,3.0
1487862140.675,-11.468505859375,9.6221923828125,-36.29150390625,3.0
1487862140.692,-11.6363525390625,11.48529052734375,-35.80169677734375,3.0
1487862140.709,-12.30926513671875,11.48529052734375,-36.45477294921875,3.0
1487862140.726,-12.30926513671875,11.48529052734375,-36.45477294921875,3.0
1487862140.743,-12.30926513671875,12.33673095703125,-35.63079833984375,3.0
1487862140.759,-12.30926513671875,13.5162353515625,-34.4940185546875,3.0
1487862140.776,-11.19842529296875,14.1876220703125,-34.92584228515625,3.0
1487862140.793,-10.62774658203125,14.532470703125,-35.1470947265625,3.0
1487862140.81,-12.29705810546875,15.90728759765625,-34.41009521484375,3.0
1487862140.826,-12.44964599609375,16.06903076171875,-34.37347412109375,3.0
1487862140.843,-11.3006591796875,16.56494140625,-36.12823486328125,3.0
1487862140.8600001,-11.3006591796875,17.193603515625,-35.60791015625,3.0
1487862140.877,-11.3006591796875,18.9361572265625,-34.16748046875,3.0
1487862140.894,-11.89727783203125,19.879150390625,-33.4197998046875,3.0
1487862140.91,-12.47711181640625,20.7977294921875,-32.69500732421875,3.0
1487862140.927,-13.61236572265625,19.6563720703125,-32.81707763671875,3.0
1487862140.944,-13.99078369140625,19.27490234375,-32.8582763671875,3.0
1487862140.961,-12.4908447265625,17.42706298828125,-34.96551513671875,3.0
1487862140.978,-12.25128173828125,17.18292236328125,-35.09368896484375,3.0
1487862140.994,-10.45989990234375,15.37933349609375,-35.9649658203125,3.0
1487862141.011,-10.57891845703125,14.77813720703125,-35.73150634765625,3.0
1487862141.028,-10.79559326171875,13.68560791015625,-35.31036376953125,3.0
1487862141.045,-11.19842529296875,13.68560791015625,-35.894775390625,3.0
1487862141.061,-11.468505859375,13.68560791015625,-36.29150390625,3.0
1487862141.078,-11.75079345703125,13.116455078125,-36.29150390625,3.0
1487862141.095,-11.80419921875,13.00811767578125,-36.29150390625,3.0
1487862141.112,-11.468505859375,11.6546630859375,-38.2537841796875,3.0
1487862141.129,-11.7431640625,11.58447265625,-37.85400390625,3.0
1487862141.145,-12.8143310546875,11.31591796875,-36.29150390625,3.0
1487862141.162,-12.664794921875,10.8612060546875,-36.14501953125,3.0
1487862141.1790001,-12.47711181640625,10.2996826171875,-35.9649658203125,3.0
1487862141.196,-11.8988037109375,9.01641845703125,-36.7523193359375,3.0
1487862141.213,-11.6363525390625,8.43658447265625,-37.109375,3.0
1487862141.229,-9.759521484375,8.1207275390625,-37.41302490234375,3.0
1487862141.246,-9.637451171875,8.22296142578125,-37.469482421875,3.0
1487862141.263,-9.954833984375,10.46905517578125,-38.09051513671875,3.0
1487862141.28,-9.6588134765625,10.2691650390625,-38.09051513671875,3.0
1487862141.296,-8.94622802734375,9.79156494140625,-38.09051513671875,3.0
1487862141.313,-9.39788818359375,10.06317138671875,-38.177490234375,3.0
1487862141.329,-9.7869873046875,10.2996826171875,-38.2537841796875,3.0
1487862141.346,-9.39483642578125,10.95733642578125,-37.615966796875,3.0
1487862141.363,-9.28192138671875,11.14654541015625,-37.4359130859375,3.0
1487862141.379,-11.1328125,11.993408203125,-36.61956787109375,3.0
1487862141.3960001,-10.99090576171875,12.13531494140625,-36.5264892578125,3.0
1487862141.413,-10.1226806640625,13.00811767578125,-35.9649658203125,3.0
1487862141.43,-10.51025390625,13.397216796875,-35.83984375,3.0
1487862141.447,-11.1328125,14.02435302734375,-35.638427734375,3.0
1487862141.463,-11.97357177734375,14.02435302734375,-35.638427734375,3.0
1487862141.48,-12.47711181640625,14.02435302734375,-35.638427734375,3.0
1487862141.497,-10.58197021484375,15.6402587890625,-35.49652099609375,3.0
1487862141.514,-10.29205322265625,15.887451171875,-35.47515869140625,3.0
1487862141.53,-13.31787109375,18.597412109375,-32.8582763671875,3.0
1487862141.547,-13.89923095703125,19.024658203125,-32.59429931640625,3.0
1487862141.5640001,-15.84014892578125,20.458984375,-31.7138671875,3.0
1487862141.581,-15.9210205078125,21.6583251953125,-31.79168701171875,3.0
1487862141.598,-16.009521484375,22.99957275390625,-31.878662109375,3.0
1487862141.614,-16.2506103515625,21.06170654296875,-31.1767578125,3.0
1487862141.631,-16.34521484375,20.28961181640625,-30.89752197265625,3.0
1487862141.648,-15.863037109375,19.4793701171875,-32.30438232421875,3.0
1487862141.665,-15.84014892578125,19.0673828125,-32.42034912109375,3.0
1487862141.682,-15.84014892578125,14.70184326171875,-33.0230712890625,3.0
1487862141.698,-15.73333740234375,14.59197998046875,-33.33587646484375,3.0
1487862141.715,-15.50445556640625,14.36309814453125,-34.002685546875,3.0
1487862141.732,-15.3167724609375,13.78936767578125,-33.81805419921875,3.0
1487862141.749,-15.16876220703125,13.34686279296875,-33.6761474609375,3.0
1487862141.765,-15.3045654296875,12.9364013671875,-35.125732421875,3.0
1487862141.782,-15.33660888671875,12.8387451171875,-35.47515869140625,3.0
1487862141.799,-14.495849609375,9.283447265625,-36.94610595703125,3.0
1487862141.816,-14.2669677734375,9.33990478515625,-36.77825927734375,3.0
1487862141.833,-13.1500244140625,9.6221923828125,-35.9649658203125,3.0
1487862141.849,-13.0126953125,9.34295654296875,-35.8306884765625,3.0
1487862141.866,-12.8143310546875,8.9447021484375,-35.638427734375,3.0
1487862141.8830001,-12.92572021484375,7.7239990234375,-36.38763427734375,3.0
1487862141.9,-12.982177734375,7.08160400390625,-36.7828369140625,3.0
1487862141.9160001,-12.68157958984375,7.99407958984375,-35.02044677734375,3.0
1487862141.933,-12.640380859375,8.0718994140625,-34.83123779296875,3.0
1487862141.95,-12.30926513671875,6.74285888671875,-35.47515869140625,3.0
1487862141.967,-11.9598388671875,6.9183349609375,-35.8154296875,3.0
1487862141.984,-10.96343994140625,7.42034912109375,-36.7828369140625,3.0
1487862142.0,-11.30218505859375,8.44268798828125,-36.4532470703125,3.0
1487862142.017,-11.6363525390625,9.45281982421875,-36.12823486328125,3.0
1487862142.034,-10.25848388671875,9.326171875,-35.76202392578125,3.0
1487862142.051,-9.7869873046875,9.283447265625,-35.638427734375,3.0
1487862142.068,-10.61859130859375,9.783935546875,-36.444091796875,3.0
1487862142.084,-10.29510498046875,9.5672607421875,-36.41815185546875,3.0
1487862142.101,-7.60040283203125,7.75909423828125,-36.12823486328125,3.0
1487862142.118,-8.3099365234375,7.52105712890625,-36.35711669921875,3.0
1487862142.135,-9.619140625,7.08160400390625,-36.7828369140625,3.0
1487862142.151,-9.41925048828125,7.88726806640625,-36.5875244140625,3.0
1487862142.168,-9.28192138671875,8.43658447265625,-36.45477294921875,3.0
1487862142.185,-8.86077880859375,7.4432373046875,-35.49652099609375,3.0
1487862142.2020001,-8.77838134765625,7.2509765625,-35.31036376953125,3.0
1487862142.219,-6.591796875,7.08160400390625,-36.45477294921875,3.0
1487862142.2350001,-6.69097900390625,7.38067626953125,-36.35711669921875,3.0
1487862142.252,-7.09686279296875,8.60595703125,-35.9649658203125,3.0
1487862142.269,-7.989501953125,8.45489501953125,-36.1083984375,3.0
1487862142.286,-9.11407470703125,8.2672119140625,-36.29150390625,3.0
1487862142.303,-9.11407470703125,8.2672119140625,-35.3973388671875,3.0
1487862142.319,-9.11407470703125,8.2672119140625,-34.98382568359375,3.0
1487862142.336,-8.9599609375,7.1685791015625,-36.346435546875,3.0
1487862142.353,-8.92333984375,6.9305419921875,-36.46240234375,3.0
1487862142.3700001,-8.441162109375,3.86505126953125,-36.61956787109375,3.0
1487862142.386,-8.39385986328125,4.20684814453125,-36.75994873046875,3.0
1487862142.403,-8.2733154296875,5.0506591796875,-37.109375,3.0
1487862142.42,-9.527587890625,4.1473388671875,-36.58599853515625,3.0
1487862142.437,-10.62774658203125,3.35693359375,-36.12823486328125,3.0
1487862142.454,-10.10589599609375,1.5167236328125,-35.8734130859375,3.0
1487862142.47,-9.954833984375,0.9857177734375,-35.80169677734375,3.0
1487862142.487,-11.468505859375,1.15509033203125,-36.61956787109375,3.0
1487862142.504,-11.492919921875,0.9429931640625,-36.64093017578125,3.0
1487862142.5210001,-11.6363525390625,-0.3692626953125,-36.7828369140625,3.0
1487862142.538,-11.57379150390625,-0.95062255859375,-36.72027587890625,3.0
1487862142.5540001,-11.468505859375,-1.89208984375,-36.61956787109375,3.0
